currTime,acc1,acc2,Roll,Pitch,Yaw
18294,556,445,17.59,-11.83,12.88
18294,556,445,17.59,-11.83,12.88
18295,556,445,17.59,-11.83,12.88
18300,556,445,17.59,-11.83,12.88
18301,556,445,17.59,-11.83,12.88
18301,556,445,17.59,-11.83,12.88
18302,556,445,17.59,-11.83,12.88
18302,556,445,17.59,-11.83,12.88
18303,556,445,17.59,-11.83,12.88
18303,556,445,17.59,-11.83,12.88
18304,556,445,17.59,-11.83,12.88
18304,556,445,17.59,-11.83,12.88
18305,556,445,17.59,-11.83,12.88
18305,556,445,17.59,-11.83,12.88
18310,556,445,17.59,-11.83,12.88
18311,556,445,17.59,-11.83,12.88
18312,556,445,17.59,-11.83,12.88
18312,556,445,17.59,-11.83,12.88
18313,556,445,17.59,-11.83,12.88
18313,556,445,17.59,-11.83,12.88
18314,556,445,17.59,-11.83,12.88
18314,556,445,17.59,-11.83,12.88
18315,556,445,17.59,-11.83,12.88
18315,556,445,17.59,-11.83,12.88
18316,556,445,17.59,-11.83,12.88
18316,556,445,17.59,-11.83,12.88
18321,556,445,17.59,-11.83,12.88
18322,556,445,17.59,-11.83,12.88
18322,556,445,17.59,-11.83,12.88
18323,556,445,17.59,-11.83,12.88
18324,556,445,17.59,-11.83,12.88
18324,556,445,17.59,-11.83,12.88
18325,556,445,17.59,-11.83,12.88
18325,556,445,17.59,-11.83,12.88
18326,556,445,17.59,-11.83,12.88
18326,556,445,17.59,-11.83,12.88
18327,556,445,17.59,-11.83,12.88
18332,556,445,17.59,-11.83,12.88
18332,556,445,17.59,-11.83,12.88
18333,556,445,17.59,-11.83,12.88
18333,556,445,17.59,-11.83,12.88
18334,556,445,17.59,-11.83,12.88
18335,556,445,17.59,-11.83,12.88
18335,556,445,17.59,-11.83,12.88
18336,556,445,17.59,-11.83,12.88
18336,556,445,17.59,-11.83,12.88
18337,556,445,17.59,-11.83,12.88
18337,556,445,17.59,-11.83,12.88
18338,556,445,17.59,-11.83,12.88
18348,556,445,17.59,-11.83,12.88
18348,556,445,17.59,-11.83,12.88
18349,556,445,17.59,-11.83,12.88
18349,556,445,17.59,-11.83,12.88
18350,556,445,17.59,-11.83,12.88
18350,556,445,17.59,-11.83,12.88
18351,556,445,17.59,-11.83,12.88
18351,556,445,17.59,-11.83,12.88
18352,556,445,17.59,-11.83,12.88
18352,556,445,17.59,-11.83,12.88
18353,556,445,17.59,-11.83,12.88
18354,556,445,17.59,-11.83,12.88
18360,556,445,17.59,-11.83,12.88
18360,556,445,17.59,-11.83,12.88
18361,556,445,17.59,-11.83,12.88
18362,556,445,17.59,-11.83,12.88
18362,556,445,17.59,-11.83,12.88
18363,556,445,17.59,-11.83,12.88
18363,556,445,17.59,-11.83,12.88
18364,556,445,17.59,-11.83,12.88
18364,556,445,17.59,-11.83,12.88
18365,556,445,17.59,-11.83,12.88
18365,556,445,17.59,-11.83,12.88
18370,556,445,17.59,-11.83,12.88
18371,556,445,17.59,-11.83,12.88
18371,556,445,17.59,-11.83,12.88
18372,556,445,17.59,-11.83,12.88
18372,556,445,17.59,-11.83,12.88
18373,556,445,17.59,-11.83,12.88
18374,556,445,17.59,-11.83,12.88
18374,556,445,17.59,-11.83,12.88
18375,556,445,17.59,-11.83,12.88
18375,556,445,17.59,-11.83,12.88
18376,556,445,17.59,-11.83,12.88
18376,556,445,17.59,-11.83,12.88
18381,556,445,17.59,-11.83,12.88
18382,556,445,17.59,-11.83,12.88
18382,556,445,17.59,-11.83,12.88
18383,556,445,17.59,-11.83,12.88
18384,556,445,17.59,-11.83,12.88
18384,556,445,17.59,-11.83,12.88
18385,556,445,17.59,-11.83,12.88
18385,556,445,17.59,-11.83,12.88
18386,556,445,17.59,-11.83,12.88
18386,556,445,17.59,-11.83,12.88
18387,556,445,17.59,-11.83,12.88
18387,556,445,17.59,-11.83,12.88
18392,556,445,17.59,-11.83,12.88
18393,556,445,17.59,-11.83,12.88
18393,556,445,17.59,-11.83,12.88
18394,556,445,17.59,-11.83,12.88
18395,556,445,17.59,-11.83,12.88
18395,556,445,17.59,-11.83,12.88
18396,556,445,17.59,-11.83,12.88
18396,556,445,17.59,-11.83,12.88
18397,556,445,17.59,-11.83,12.88
18397,556,445,17.59,-11.83,12.88
18398,556,445,17.59,-11.83,12.88
18403,556,445,17.59,-11.83,12.88
18403,556,445,17.59,-11.83,12.88
18404,556,445,17.59,-11.83,12.88
18404,556,445,17.59,-11.83,12.88
18405,556,445,17.59,-11.83,12.88
18406,556,445,17.59,-11.83,12.88
18406,556,445,17.59,-11.83,12.88
18407,556,445,17.59,-11.83,12.88
18407,556,445,17.59,-11.83,12.88
18408,556,445,17.59,-11.83,12.88
18408,556,445,17.59,-11.83,12.88
18409,556,445,17.59,-11.83,12.88
18414,556,445,17.59,-11.83,12.88
18414,556,445,17.59,-11.83,12.88
18415,556,445,17.59,-11.83,12.88
18415,556,445,17.59,-11.83,12.88
18416,556,445,17.59,-11.83,12.88
18417,556,445,17.59,-11.83,12.88
18417,556,445,17.59,-11.83,12.88
18418,556,445,17.59,-11.83,12.88
18418,556,445,17.59,-11.83,12.88
18419,556,445,17.59,-11.83,12.88
18419,556,445,17.59,-11.83,12.88
18420,556,445,17.59,-11.83,12.88
18425,556,445,17.59,-11.83,12.88
18425,556,445,17.59,-11.83,12.88
18426,556,445,17.59,-11.83,12.88
18426,556,445,17.59,-11.83,12.88
18427,556,445,17.59,-11.83,12.88
18428,556,445,17.59,-11.83,12.88
18428,556,445,17.59,-11.83,12.88
18429,556,445,17.59,-11.83,12.88
18429,556,445,17.59,-11.83,12.88
18430,556,445,17.59,-11.83,12.88
18430,556,445,17.59,-11.83,12.88
18435,556,445,17.59,-11.83,12.88
18436,556,445,17.59,-11.83,12.88
18436,556,445,17.59,-11.83,12.88
18437,556,445,17.59,-11.83,12.88
18437,556,445,17.59,-11.83,12.88
18438,556,445,17.59,-11.83,12.88
18439,556,445,17.59,-11.83,12.88
18439,556,445,17.59,-11.83,12.88
18440,556,445,17.59,-11.83,12.88
18440,556,445,17.59,-11.83,12.88
18441,556,445,17.59,-11.83,12.88
18441,556,445,17.59,-11.83,12.88
18446,556,445,17.59,-11.83,12.88
18447,556,445,17.59,-11.83,12.88
18447,556,445,17.59,-11.83,12.88
18448,556,445,17.59,-11.83,12.88
18448,556,445,17.59,-11.83,12.88
18449,556,445,17.59,-11.83,12.88
18450,556,445,17.59,-11.83,12.88
18450,556,445,17.59,-11.83,12.88
18451,556,445,17.59,-11.83,12.88
18451,556,445,17.59,-11.83,12.88
18452,556,445,17.59,-11.83,12.88
18457,556,445,17.59,-11.83,12.88
18457,556,445,17.59,-11.83,12.88
18458,556,445,17.59,-11.83,12.88
18458,556,445,17.59,-11.83,12.88
18459,556,445,17.59,-11.83,12.88
18459,556,445,17.59,-11.83,12.88
18460,556,445,17.59,-11.83,12.88
18460,556,445,17.59,-11.83,12.88
18461,556,445,17.59,-11.83,12.88
18461,556,445,17.59,-11.83,12.88
18462,556,445,17.59,-11.83,12.88
18463,556,445,17.59,-11.83,12.88
18467,556,445,17.59,-11.83,12.88
18468,556,445,17.59,-11.83,12.88
18469,556,445,17.59,-11.83,12.88
18469,556,445,17.59,-11.83,12.88
18470,556,445,17.59,-11.83,12.88
18470,556,445,17.59,-11.83,12.88
18471,556,445,17.59,-11.83,12.88
18471,556,445,17.59,-11.83,12.88
18472,556,445,17.59,-11.83,12.88
18472,556,445,17.59,-11.83,12.88
18473,556,445,17.59,-11.83,12.88
18473,556,445,17.59,-11.83,12.88
18478,556,445,17.59,-11.83,12.88
18479,556,445,17.59,-11.83,12.88
18480,556,445,17.59,-11.83,12.88
18480,556,445,17.59,-11.83,12.88
18481,556,445,17.59,-11.83,12.88
18481,556,445,17.59,-11.83,12.88
18482,556,445,17.59,-11.83,12.88
18482,556,445,17.59,-11.83,12.88
18483,556,445,17.59,-11.83,12.88
18483,556,445,17.59,-11.83,12.88
18484,556,445,17.59,-11.83,12.88
18489,556,445,17.59,-11.83,12.88
18489,556,445,17.59,-11.83,12.88
18490,556,445,17.59,-11.83,12.88
18491,556,445,17.59,-11.83,12.88
18491,556,445,17.59,-11.83,12.88
18492,556,445,17.59,-11.83,12.88
18492,556,445,17.59,-11.83,12.88
18493,556,445,17.59,-11.83,12.88
18493,537,445,2.03,-11.87,15.7
18494,537,445,2.03,-11.87,15.7
18495,537,445,2.03,-11.87,15.7
18495,537,445,2.03,-11.87,15.7
18500,537,445,2.03,-11.87,15.7
18501,537,445,2.03,-11.87,15.7
18502,537,445,2.03,-11.87,15.7
18502,537,445,2.03,-11.87,15.7
18503,537,445,2.03,-11.87,15.7
18503,537,445,2.03,-11.87,15.7
18504,537,445,2.03,-11.87,15.7
18504,537,445,2.03,-11.87,15.7
18505,537,445,2.03,-11.87,15.7
18505,537,445,2.03,-11.87,15.7
18506,537,445,2.03,-11.87,15.7
18506,537,445,2.03,-11.87,15.7
18511,537,445,2.03,-11.87,15.7
18512,537,445,2.03,-11.87,15.7
18513,537,445,2.03,-11.87,15.7
18513,537,445,2.03,-11.87,15.7
18514,537,445,2.03,-11.87,15.7
18514,537,445,2.03,-11.87,15.7
18515,537,445,2.03,-11.87,15.7
18515,537,445,2.03,-11.87,15.7
18516,537,445,2.03,-11.87,15.7
18516,537,445,2.03,-11.87,15.7
18517,537,445,2.03,-11.87,15.7
18517,537,445,2.03,-11.87,15.7
18522,537,445,2.03,-11.87,15.7
18523,537,445,2.03,-11.87,15.7
18524,537,445,2.03,-11.87,15.7
18524,537,445,2.03,-11.87,15.7
18525,537,445,2.03,-11.87,15.7
18525,537,445,2.03,-11.87,15.7
18526,537,445,2.03,-11.87,15.7
18526,537,445,2.03,-11.87,15.7
18527,537,445,2.03,-11.87,15.7
18527,537,445,2.03,-11.87,15.7
18528,537,445,2.03,-11.87,15.7
18528,537,445,2.03,-11.87,15.7
18533,537,445,2.03,-11.87,15.7
18534,537,445,2.03,-11.87,15.7
18535,537,445,2.03,-11.87,15.7
18535,537,445,2.03,-11.87,15.7
18536,537,445,2.03,-11.87,15.7
18536,537,445,2.03,-11.87,15.7
18537,537,445,2.03,-11.87,15.7
18537,537,445,2.03,-11.87,15.7
18538,537,445,2.03,-11.87,15.7
18538,537,445,2.03,-11.87,15.7
18539,537,445,2.03,-11.87,15.7
18539,537,445,2.03,-11.87,15.7
18544,537,445,2.03,-11.87,15.7
18545,537,445,2.03,-11.87,15.7
18545,537,445,2.03,-11.87,15.7
18546,537,445,2.03,-11.87,15.7
18547,537,445,2.03,-11.87,15.7
18547,537,445,2.03,-11.87,15.7
18548,537,445,2.03,-11.87,15.7
18548,537,445,2.03,-11.87,15.7
18549,537,445,2.03,-11.87,15.7
18549,537,445,2.03,-11.87,15.7
18550,537,445,2.03,-11.87,15.7
18550,537,445,2.03,-11.87,15.7
18555,537,445,2.03,-11.87,15.7
18556,537,445,2.03,-11.87,15.7
18556,537,445,2.03,-11.87,15.7
18557,537,445,2.03,-11.87,15.7
18557,537,445,2.03,-11.87,15.7
18558,537,445,2.03,-11.87,15.7
18558,537,445,2.03,-11.87,15.7
18559,537,445,2.03,-11.87,15.7
18560,537,445,2.03,-11.87,15.7
18560,537,445,2.03,-11.87,15.7
18561,537,445,2.03,-11.87,15.7
18561,537,445,2.03,-11.87,15.7
18566,537,445,2.03,-11.87,15.7
18567,537,445,2.03,-11.87,15.7
18567,537,445,2.03,-11.87,15.7
18568,537,445,2.03,-11.87,15.7
18568,537,445,2.03,-11.87,15.7
18569,537,445,2.03,-11.87,15.7
18569,537,445,2.03,-11.87,15.7
18570,537,445,2.03,-11.87,15.7
18571,537,445,2.03,-11.87,15.7
18571,537,445,2.03,-11.87,15.7
18572,537,445,2.03,-11.87,15.7
18577,537,445,2.03,-11.87,15.7
18577,537,445,2.03,-11.87,15.7
18578,537,445,2.03,-11.87,15.7
18578,537,445,2.03,-11.87,15.7
18579,537,445,2.03,-11.87,15.7
18579,537,445,2.03,-11.87,15.7
18580,537,445,2.03,-11.87,15.7
18580,537,445,2.03,-11.87,15.7
18581,537,445,2.03,-11.87,15.7
18581,537,445,2.03,-11.87,15.7
18582,537,445,2.03,-11.87,15.7
18583,537,445,2.03,-11.87,15.7
18588,537,437,16.18,-14.9,14.58
18589,537,437,16.18,-14.9,14.58
18589,537,437,16.18,-14.9,14.58
18590,537,437,16.18,-14.9,14.58
18590,537,437,16.18,-14.9,14.58
18591,537,437,16.18,-14.9,14.58
18591,537,437,16.18,-14.9,14.58
18592,537,437,16.18,-14.9,14.58
18593,537,437,16.18,-14.9,14.58
18593,537,437,16.18,-14.9,14.58
18594,537,437,16.18,-14.9,14.58
18594,537,437,16.18,-14.9,14.58
18599,537,437,16.18,-14.9,14.58
18600,537,437,16.18,-14.9,14.58
18600,537,437,16.18,-14.9,14.58
18601,537,437,16.18,-14.9,14.58
18601,537,437,16.18,-14.9,14.58
18602,537,437,16.18,-14.9,14.58
18602,537,437,16.18,-14.9,14.58
18603,537,437,16.18,-14.9,14.58
18604,537,437,16.18,-14.9,14.58
18604,537,437,16.18,-14.9,14.58
18605,537,437,16.18,-14.9,14.58
18605,537,437,16.18,-14.9,14.58
18610,537,437,16.18,-14.9,14.58
18611,537,437,16.18,-14.9,14.58
18611,537,437,16.18,-14.9,14.58
18612,537,437,16.18,-14.9,14.58
18612,537,437,16.18,-14.9,14.58
18613,537,437,16.18,-14.9,14.58
18613,537,437,16.18,-14.9,14.58
18614,537,437,16.18,-14.9,14.58
18615,537,437,16.18,-14.9,14.58
18615,537,437,16.18,-14.9,14.58
18616,537,437,16.18,-14.9,14.58
18621,537,437,16.18,-14.9,14.58
18621,537,437,16.18,-14.9,14.58
18622,537,437,16.18,-14.9,14.58
18622,537,437,16.18,-14.9,14.58
18623,537,437,16.18,-14.9,14.58
18623,537,437,16.18,-14.9,14.58
18624,537,437,16.18,-14.9,14.58
18624,537,437,16.18,-14.9,14.58
18625,537,437,16.18,-14.9,14.58
18626,537,437,16.18,-14.9,14.58
18626,537,437,16.18,-14.9,14.58
18627,537,437,16.18,-14.9,14.58
18632,537,437,16.18,-14.9,14.58
18632,537,437,16.18,-14.9,14.58
18633,537,437,16.18,-14.9,14.58
18633,537,437,16.18,-14.9,14.58
18634,537,437,16.18,-14.9,14.58
18634,537,437,16.18,-14.9,14.58
18635,537,437,16.18,-14.9,14.58
18635,537,437,16.18,-14.9,14.58
18636,537,437,16.18,-14.9,14.58
18636,537,437,16.18,-14.9,14.58
18637,537,437,16.18,-14.9,14.58
18637,537,437,16.18,-14.9,14.58
18642,537,437,16.18,-14.9,14.58
18643,537,437,16.18,-14.9,14.58
18643,537,437,16.18,-14.9,14.58
18644,537,437,16.18,-14.9,14.58
18645,537,437,16.18,-14.9,14.58
18645,537,437,16.18,-14.9,14.58
18646,537,437,16.18,-14.9,14.58
18646,537,437,16.18,-14.9,14.58
18647,537,437,16.18,-14.9,14.58
18647,537,437,16.18,-14.9,14.58
18648,537,437,16.18,-14.9,14.58
18653,537,437,16.18,-14.9,14.58
18653,537,437,16.18,-14.9,14.58
18654,537,437,16.18,-14.9,14.58
18654,537,437,16.18,-14.9,14.58
18655,537,437,16.18,-14.9,14.58
18656,537,437,16.18,-14.9,14.58
18656,537,437,16.18,-14.9,14.58
18657,537,437,16.18,-14.9,14.58
18657,537,437,16.18,-14.9,14.58
18658,537,437,16.18,-14.9,14.58
18658,537,437,16.18,-14.9,14.58
18659,537,437,16.18,-14.9,14.58
18664,537,437,16.18,-14.9,14.58
18664,537,437,16.18,-14.9,14.58
18665,537,437,16.18,-14.9,14.58
18665,537,437,16.18,-14.9,14.58
18666,537,437,16.18,-14.9,14.58
18667,537,437,16.18,-14.9,14.58
18667,537,437,16.18,-14.9,14.58
18668,537,437,16.18,-14.9,14.58
18668,537,437,16.18,-14.9,14.58
18669,537,437,16.18,-14.9,14.58
18669,537,437,16.18,-14.9,14.58
18674,537,437,16.18,-14.9,14.58
18675,537,437,16.18,-14.9,14.58
18675,537,437,16.18,-14.9,14.58
18676,537,437,16.18,-14.9,14.58
18676,537,437,16.18,-14.9,14.58
18677,537,437,16.18,-14.9,14.58
18678,537,437,16.18,-14.9,14.58
18678,537,437,16.18,-14.9,14.58
18679,537,437,16.18,-14.9,14.58
18679,537,437,16.18,-14.9,14.58
18680,537,437,16.18,-14.9,14.58
18680,537,437,16.18,-14.9,14.58
18685,537,437,16.18,-14.9,14.58
18686,537,437,16.18,-14.9,14.58
18686,537,437,16.18,-14.9,14.58
18687,537,437,16.18,-14.9,14.58
18687,537,437,16.18,-14.9,14.58
18688,537,437,16.18,-14.9,14.58
18688,537,437,16.18,-14.9,14.58
18689,537,437,16.18,-14.9,14.58
18690,537,437,16.18,-14.9,14.58
18690,537,437,16.18,-14.9,14.58
18691,537,437,16.18,-14.9,14.58
18691,537,437,16.18,-14.9,14.58
18696,537,437,16.18,-14.9,14.58
18697,537,437,16.18,-14.9,14.58
18697,537,437,16.18,-14.9,14.58
18698,537,437,16.18,-14.9,14.58
18698,537,437,16.18,-14.9,14.58
18699,537,437,16.18,-14.9,14.58
18700,537,437,16.18,-14.9,14.58
18700,537,437,16.18,-14.9,14.58
18701,537,437,16.18,-14.9,14.58
18701,537,437,16.18,-14.9,14.58
18702,537,437,16.18,-14.9,14.58
18707,537,437,16.18,-14.9,14.58
18707,537,437,16.18,-14.9,14.58
18708,537,437,16.18,-14.9,14.58
18708,537,437,16.18,-14.9,14.58
18709,537,437,16.18,-14.9,14.58
18709,537,437,16.18,-14.9,14.58
18710,537,437,16.18,-14.9,14.58
18710,537,437,16.18,-14.9,14.58
18711,537,437,16.18,-14.9,14.58
18712,537,437,16.18,-14.9,14.58
18712,537,437,16.18,-14.9,14.58
18713,537,437,16.18,-14.9,14.58
18718,537,437,16.18,-14.9,14.58
18718,537,437,16.18,-14.9,14.58
18719,537,437,16.18,-14.9,14.58
18719,537,437,16.18,-14.9,14.58
18720,537,437,16.18,-14.9,14.58
18720,537,437,16.18,-14.9,14.58
18721,537,437,16.18,-14.9,14.58
18721,537,437,16.18,-14.9,14.58
18722,537,437,16.18,-14.9,14.58
18722,537,437,16.18,-14.9,14.58
18723,537,437,16.18,-14.9,14.58
18724,537,437,16.18,-14.9,14.58
18728,537,437,16.18,-14.9,14.58
18729,537,437,16.18,-14.9,14.58
18730,537,437,16.18,-14.9,14.58
18730,537,437,16.18,-14.9,14.58
18731,537,437,16.18,-14.9,14.58
18731,537,437,16.18,-14.9,14.58
18732,537,437,16.18,-14.9,14.58
18732,537,437,16.18,-14.9,14.58
18733,537,437,16.18,-14.9,14.58
18733,537,437,16.18,-14.9,14.58
18734,537,437,16.18,-14.9,14.58
18739,537,437,16.18,-14.9,14.58
18739,537,437,16.18,-14.9,14.58
18740,537,437,16.18,-14.9,14.58
18740,537,437,16.18,-14.9,14.58
18741,537,437,16.18,-14.9,14.58
18742,537,437,16.18,-14.9,14.58
18742,537,437,16.18,-14.9,14.58
18743,537,437,16.18,-14.9,14.58
18743,537,437,16.18,-14.9,14.58
18744,537,437,16.18,-14.9,14.58
18744,537,437,16.18,-14.9,14.58
18745,537,437,16.18,-14.9,14.58
18750,537,437,16.18,-14.9,14.58
18750,537,437,16.18,-14.9,14.58
18751,537,437,16.18,-14.9,14.58
18752,537,437,16.18,-14.9,14.58
18752,537,437,16.18,-14.9,14.58
18753,537,437,16.18,-14.9,14.58
18753,537,437,16.18,-14.9,14.58
18754,537,437,16.18,-14.9,14.58
18754,537,437,16.18,-14.9,14.58
18755,537,437,16.18,-14.9,14.58
18755,537,437,16.18,-14.9,14.58
18756,537,437,16.18,-14.9,14.58
18761,537,437,16.18,-14.9,14.58
18761,537,437,16.18,-14.9,14.58
18762,537,437,16.18,-14.9,14.58
18762,537,437,16.18,-14.9,14.58
18763,537,437,16.18,-14.9,14.58
18764,537,437,16.18,-14.9,14.58
18764,537,437,16.18,-14.9,14.58
18765,537,437,16.18,-14.9,14.58
18765,537,437,16.18,-14.9,14.58
18766,537,437,16.18,-14.9,14.58
18766,537,437,16.18,-14.9,14.58
18771,537,437,16.18,-14.9,14.58
18772,537,437,16.18,-14.9,14.58
18772,537,437,16.18,-14.9,14.58
18773,537,437,16.18,-14.9,14.58
18773,537,437,16.18,-14.9,14.58
18774,537,437,16.18,-14.9,14.58
18775,537,437,16.18,-14.9,14.58
18775,537,437,16.18,-14.9,14.58
18776,537,437,16.18,-14.9,14.58
18776,537,437,16.18,-14.9,14.58
18777,537,437,16.18,-14.9,14.58
18777,537,437,16.18,-14.9,14.58
18782,537,437,16.18,-14.9,14.58
18783,537,437,16.18,-14.9,14.58
18783,537,437,16.18,-14.9,14.58
18784,537,437,16.18,-14.9,14.58
18784,537,437,16.18,-14.9,14.58
18785,537,437,16.18,-14.9,14.58
18786,537,437,16.18,-14.9,14.58
18786,537,437,16.18,-14.9,14.58
18787,537,437,16.18,-14.9,14.58
18787,537,437,16.18,-14.9,14.58
18788,537,437,16.18,-14.9,14.58
18793,537,437,16.18,-14.9,14.58
18793,537,437,16.18,-14.9,14.58
18794,537,437,16.18,-14.9,14.58
18794,537,437,16.18,-14.9,14.58
18795,537,437,16.18,-14.9,14.58
18795,537,437,16.18,-14.9,14.58
18796,537,437,16.18,-14.9,14.58
18797,537,437,16.18,-14.9,14.58
18797,537,437,16.18,-14.9,14.58
18798,537,437,16.18,-14.9,14.58
18798,537,437,16.18,-14.9,14.58
18799,537,437,16.18,-14.9,14.58
18804,537,437,16.18,-14.9,14.58
18804,537,437,16.18,-14.9,14.58
18805,537,437,16.18,-14.9,14.58
18805,537,437,16.18,-14.9,14.58
18806,537,437,16.18,-14.9,14.58
18806,537,437,16.18,-14.9,14.58
18807,537,437,16.18,-14.9,14.58
18807,537,437,16.18,-14.9,14.58
18808,537,437,16.18,-14.9,14.58
18809,537,437,16.18,-14.9,14.58
18809,537,437,16.18,-14.9,14.58
18810,537,437,16.18,-14.9,14.58
18814,537,437,16.18,-14.9,14.58
18815,537,437,16.18,-14.9,14.58
18816,537,437,16.18,-14.9,14.58
18816,537,437,16.18,-14.9,14.58
18817,537,437,16.18,-14.9,14.58
18817,537,437,16.18,-14.9,14.58
18818,537,437,16.18,-14.9,14.58
18818,537,437,16.18,-14.9,14.58
18819,537,437,16.18,-14.9,14.58
18819,537,437,16.18,-14.9,14.58
18820,537,437,16.18,-14.9,14.58
18825,537,437,16.18,-14.9,14.58
18825,537,437,16.18,-14.9,14.58
18826,537,437,16.18,-14.9,14.58
18827,537,437,16.18,-14.9,14.58
18827,537,437,16.18,-14.9,14.58
18828,537,437,16.18,-14.9,14.58
18828,537,437,16.18,-14.9,14.58
18829,537,437,16.18,-14.9,14.58
18829,537,437,16.18,-14.9,14.58
18830,537,437,16.18,-14.9,14.58
18830,537,437,16.18,-14.9,14.58
18831,537,437,16.18,-14.9,14.58
18836,537,437,16.18,-14.9,14.58
18836,537,437,16.18,-14.9,14.58
18837,537,437,16.18,-14.9,14.58
18838,537,437,16.18,-14.9,14.58
18838,537,437,16.18,-14.9,14.58
18839,537,437,16.18,-14.9,14.58
18839,537,437,16.18,-14.9,14.58
18840,537,437,16.18,-14.9,14.58
18840,537,437,16.18,-14.9,14.58
18841,537,437,16.18,-14.9,14.58
18841,537,437,16.18,-14.9,14.58
18842,537,437,16.18,-14.9,14.58
18847,537,437,16.18,-14.9,14.58
18847,537,437,16.18,-14.9,14.58
18848,537,437,16.18,-14.9,14.58
18849,537,437,16.18,-14.9,14.58
18849,537,437,16.18,-14.9,14.58
18850,537,437,16.18,-14.9,14.58
18850,537,437,16.18,-14.9,14.58
18851,537,437,16.18,-14.9,14.58
18851,537,437,16.18,-14.9,14.58
18852,537,437,16.18,-14.9,14.58
18852,537,437,16.18,-14.9,14.58
18857,524,437,1.1,-21.76,14.2
18858,524,437,1.1,-21.76,14.2
18859,524,437,1.1,-21.76,14.2
18860,524,437,1.1,-21.76,14.2
18860,524,437,1.1,-21.76,14.2
18861,524,437,1.1,-21.76,14.2
18861,524,437,1.1,-21.76,14.2
18862,524,437,1.1,-21.76,14.2
18862,524,437,1.1,-21.76,14.2
18863,524,437,1.1,-21.76,14.2
18863,524,437,1.1,-21.76,14.2
18864,524,437,1.1,-21.76,14.2
18869,524,437,1.1,-21.76,14.2
18869,524,437,1.1,-21.76,14.2
18870,524,437,1.1,-21.76,14.2
18871,524,437,1.1,-21.76,14.2
18871,524,437,1.1,-21.76,14.2
18872,524,437,1.1,-21.76,14.2
18872,524,437,1.1,-21.76,14.2
18873,524,437,1.1,-21.76,14.2
18873,524,437,1.1,-21.76,14.2
18874,524,437,1.1,-21.76,14.2
18874,524,437,1.1,-21.76,14.2
18875,524,437,1.1,-21.76,14.2
18880,524,437,1.1,-21.76,14.2
18880,524,437,1.1,-21.76,14.2
18881,524,437,1.1,-21.76,14.2
18882,524,437,1.1,-21.76,14.2
18882,524,437,1.1,-21.76,14.2
18883,524,437,1.1,-21.76,14.2
18883,524,437,1.1,-21.76,14.2
18884,524,437,1.1,-21.76,14.2
18884,524,437,1.1,-21.76,14.2
18885,524,437,1.1,-21.76,14.2
18885,524,437,1.1,-21.76,14.2
18886,524,437,1.1,-21.76,14.2
18904,524,437,1.1,-21.76,14.2
18904,524,437,1.1,-21.76,14.2
18905,524,437,1.1,-21.76,14.2
18905,524,437,1.1,-21.76,14.2
18906,524,437,1.1,-21.76,14.2
18906,524,437,1.1,-21.76,14.2
18907,524,437,1.1,-21.76,14.2
18907,524,437,1.1,-21.76,14.2
18908,524,437,1.1,-21.76,14.2
18909,524,437,1.1,-21.76,14.2
18909,524,437,1.1,-21.76,14.2
18910,524,437,1.1,-21.76,14.2
18915,524,437,1.1,-21.76,14.2
18915,524,437,1.1,-21.76,14.2
18916,524,437,1.1,-21.76,14.2
18916,524,437,1.1,-21.76,14.2
18917,524,437,1.1,-21.76,14.2
18917,524,437,1.1,-21.76,14.2
18918,524,437,1.1,-21.76,14.2
18918,524,437,1.1,-21.76,14.2
18919,524,437,1.1,-21.76,14.2
18920,524,437,1.1,-21.76,14.2
18920,524,437,1.1,-21.76,14.2
18921,524,437,1.1,-21.76,14.2
18926,524,437,1.1,-21.76,14.2
18926,524,437,1.1,-21.76,14.2
18927,524,437,1.1,-21.76,14.2
18927,524,437,1.1,-21.76,14.2
18928,524,437,1.1,-21.76,14.2
18928,524,437,1.1,-21.76,14.2
18929,524,437,1.1,-21.76,14.2
18929,524,437,1.1,-21.76,14.2
18930,524,437,1.1,-21.76,14.2
18931,524,437,1.1,-21.76,14.2
18931,524,437,1.1,-21.76,14.2
18932,524,437,1.1,-21.76,14.2
18937,524,437,1.1,-21.76,14.2
18937,524,437,1.1,-21.76,14.2
18938,524,437,1.1,-21.76,14.2
18938,524,437,1.1,-21.76,14.2
18939,524,437,1.1,-21.76,14.2
18939,524,437,1.1,-21.76,14.2
18940,524,437,1.1,-21.76,14.2
18940,524,437,1.1,-21.76,14.2
18941,524,437,1.1,-21.76,14.2
18942,524,437,1.1,-21.76,14.2
18942,524,437,1.1,-21.76,14.2
18943,524,437,1.1,-21.76,14.2
18948,524,420,9.89,-17.94,20.17
18949,524,420,9.89,-17.94,20.17
18949,524,420,9.89,-17.94,20.17
18950,524,420,9.89,-17.94,20.17
18950,524,420,9.89,-17.94,20.17
18951,524,420,9.89,-17.94,20.17
18952,524,420,9.89,-17.94,20.17
18952,524,420,9.89,-17.94,20.17
18953,524,420,9.89,-17.94,20.17
18953,524,420,9.89,-17.94,20.17
18954,524,420,9.89,-17.94,20.17
18954,524,420,9.89,-17.94,20.17
18959,524,420,9.89,-17.94,20.17
18960,524,420,9.89,-17.94,20.17
18960,524,420,9.89,-17.94,20.17
18961,524,420,9.89,-17.94,20.17
